,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.604 [0.590 - 0.619],0.567 [0.562 - 0.571],0.566 [0.541 - 0.591],0.567 [0.562 - 0.571],0.033 [0.030 - 0.035],0.133 [0.106 - 0.158],0.062 [0.057 - 0.065]
Demographic,0.658 [0.645 - 0.671],0.612 [0.608 - 0.616],0.612 [0.584 - 0.638],0.612 [0.608 - 0.616],0.039 [0.036 - 0.042],0.224 [0.197 - 0.251],0.073 [0.068 - 0.078]
Protein+Demographic,0.676 [0.663 - 0.690],0.623 [0.619 - 0.627],0.623 [0.596 - 0.650],0.623 [0.619 - 0.627],0.041 [0.038 - 0.044],0.246 [0.220 - 0.274],0.077 [0.071 - 0.082]
