,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.698 [0.678 - 0.716],0.648 [0.643 - 0.652],0.647 [0.609 - 0.684],0.647 [0.643 - 0.652],0.022 [0.020 - 0.024],0.295 [0.257 - 0.331],0.042 [0.038 - 0.046]
Demographic,0.674 [0.656 - 0.694],0.628 [0.624 - 0.632],0.628 [0.590 - 0.665],0.628 [0.624 - 0.632],0.020 [0.018 - 0.022],0.255 [0.219 - 0.294],0.039 [0.035 - 0.042]
Protein+Demographic,0.698 [0.679 - 0.716],0.645 [0.641 - 0.649],0.646 [0.609 - 0.681],0.645 [0.640 - 0.649],0.022 [0.019 - 0.024],0.290 [0.252 - 0.326],0.042 [0.037 - 0.046]
