,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.620 [0.584 - 0.655],0.588 [0.584 - 0.592],0.590 [0.518 - 0.659],0.588 [0.584 - 0.592],0.005 [0.004 - 0.006],0.178 [0.106 - 0.247],0.010 [0.008 - 0.012]
Demographic,0.644 [0.606 - 0.681],0.606 [0.602 - 0.610],0.603 [0.529 - 0.672],0.606 [0.602 - 0.610],0.005 [0.004 - 0.006],0.209 [0.136 - 0.278],0.010 [0.009 - 0.012]
Protein+Demographic,0.711 [0.676 - 0.743],0.654 [0.650 - 0.658],0.656 [0.587 - 0.725],0.654 [0.650 - 0.658],0.006 [0.005 - 0.008],0.309 [0.242 - 0.380],0.013 [0.011 - 0.015]
