,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.633 [0.599 - 0.665],0.594 [0.589 - 0.598],0.593 [0.530 - 0.647],0.594 [0.589 - 0.598],0.008 [0.007 - 0.010],0.187 [0.124 - 0.242],0.016 [0.014 - 0.019]
Demographic,0.672 [0.649 - 0.698],0.626 [0.622 - 0.630],0.628 [0.570 - 0.687],0.626 [0.622 - 0.630],0.009 [0.008 - 0.011],0.254 [0.196 - 0.313],0.019 [0.016 - 0.022]
Protein+Demographic,0.720 [0.696 - 0.744],0.649 [0.645 - 0.653],0.646 [0.592 - 0.701],0.649 [0.645 - 0.653],0.010 [0.009 - 0.012],0.296 [0.242 - 0.351],0.020 [0.018 - 0.024]
