,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.795 [0.766 - 0.821],0.727 [0.722 - 0.731],0.726 [0.664 - 0.780],0.727 [0.722 - 0.731],0.016 [0.014 - 0.018],0.453 [0.391 - 0.507],0.031 [0.027 - 0.036]
Demographic,0.773 [0.743 - 0.800],0.706 [0.701 - 0.710],0.709 [0.648 - 0.765],0.706 [0.701 - 0.710],0.014 [0.012 - 0.017],0.414 [0.354 - 0.470],0.028 [0.024 - 0.032]
Protein+Demographic,0.817 [0.789 - 0.842],0.759 [0.755 - 0.763],0.760 [0.704 - 0.810],0.759 [0.755 - 0.763],0.019 [0.016 - 0.021],0.519 [0.461 - 0.571],0.037 [0.031 - 0.042]
