,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.767 [0.754 - 0.780],0.697 [0.693 - 0.701],0.697 [0.672 - 0.722],0.697 [0.693 - 0.701],0.069 [0.065 - 0.074],0.394 [0.368 - 0.419],0.126 [0.118 - 0.133]
Demographic,0.728 [0.716 - 0.741],0.663 [0.659 - 0.668],0.663 [0.637 - 0.690],0.663 [0.659 - 0.668],0.060 [0.056 - 0.064],0.327 [0.301 - 0.355],0.109 [0.103 - 0.117]
Protein+Demographic,0.778 [0.765 - 0.791],0.708 [0.704 - 0.712],0.708 [0.683 - 0.733],0.708 [0.704 - 0.713],0.072 [0.068 - 0.077],0.416 [0.391 - 0.442],0.131 [0.124 - 0.139]
