,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.631 [0.599 - 0.662],0.602 [0.596 - 0.608],0.601 [0.549 - 0.653],0.602 [0.596 - 0.608],0.022 [0.019 - 0.025],0.203 [0.151 - 0.257],0.043 [0.037 - 0.049]
Demographic,0.563 [0.528 - 0.593],0.547 [0.540 - 0.553],0.546 [0.492 - 0.599],0.547 [0.540 - 0.554],0.018 [0.015 - 0.021],0.092 [0.038 - 0.147],0.035 [0.030 - 0.040]
Protein+Demographic,0.623 [0.591 - 0.652],0.601 [0.594 - 0.607],0.599 [0.546 - 0.650],0.601 [0.594 - 0.607],0.022 [0.019 - 0.025],0.200 [0.146 - 0.253],0.043 [0.037 - 0.048]
