,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.760 [0.746 - 0.776],0.692 [0.689 - 0.696],0.693 [0.669 - 0.721],0.692 [0.688 - 0.696],0.048 [0.045 - 0.051],0.385 [0.362 - 0.414],0.090 [0.084 - 0.095]
Demographic,0.704 [0.688 - 0.718],0.647 [0.643 - 0.651],0.646 [0.617 - 0.673],0.647 [0.643 - 0.652],0.039 [0.036 - 0.042],0.293 [0.264 - 0.319],0.074 [0.069 - 0.079]
Protein+Demographic,0.764 [0.750 - 0.780],0.701 [0.697 - 0.705],0.700 [0.675 - 0.727],0.701 [0.697 - 0.705],0.050 [0.046 - 0.053],0.401 [0.375 - 0.428],0.093 [0.087 - 0.098]
