,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.768 [0.753 - 0.783],0.695 [0.691 - 0.700],0.696 [0.670 - 0.723],0.695 [0.691 - 0.700],0.061 [0.057 - 0.065],0.391 [0.365 - 0.418],0.112 [0.105 - 0.119]
Demographic,0.700 [0.686 - 0.714],0.651 [0.647 - 0.655],0.651 [0.625 - 0.678],0.651 [0.647 - 0.656],0.050 [0.047 - 0.054],0.302 [0.276 - 0.330],0.094 [0.087 - 0.100]
Protein+Demographic,0.772 [0.758 - 0.786],0.695 [0.691 - 0.700],0.696 [0.669 - 0.722],0.695 [0.691 - 0.700],0.061 [0.057 - 0.066],0.391 [0.363 - 0.418],0.112 [0.105 - 0.120]
