,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.720 [0.706 - 0.732],0.659 [0.654 - 0.663],0.660 [0.634 - 0.682],0.659 [0.655 - 0.663],0.050 [0.047 - 0.053],0.319 [0.293 - 0.343],0.093 [0.088 - 0.099]
Demographic,0.703 [0.690 - 0.716],0.654 [0.650 - 0.658],0.653 [0.629 - 0.679],0.654 [0.650 - 0.658],0.049 [0.046 - 0.052],0.307 [0.282 - 0.333],0.092 [0.086 - 0.097]
Protein+Demographic,0.733 [0.720 - 0.744],0.671 [0.667 - 0.675],0.671 [0.645 - 0.693],0.671 [0.667 - 0.675],0.053 [0.050 - 0.056],0.342 [0.315 - 0.365],0.098 [0.093 - 0.104]
