,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.557 [0.529 - 0.587],0.534 [0.527 - 0.541],0.533 [0.481 - 0.588],0.534 [0.527 - 0.541],0.018 [0.016 - 0.021],0.068 [0.013 - 0.122],0.036 [0.031 - 0.041]
Demographic,0.505 [0.473 - 0.537],0.500 [0.493 - 0.506],0.498 [0.446 - 0.550],0.500 [0.493 - 0.506],0.016 [0.014 - 0.019],-0.002 [-0.056 - 0.051],0.031 [0.027 - 0.036]
Protein+Demographic,0.550 [0.522 - 0.580],0.527 [0.520 - 0.535],0.528 [0.476 - 0.582],0.527 [0.520 - 0.535],0.018 [0.015 - 0.021],0.055 [0.003 - 0.109],0.035 [0.030 - 0.040]
