,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.638 [0.611 - 0.664],0.601 [0.596 - 0.605],0.600 [0.554 - 0.645],0.601 [0.596 - 0.605],0.013 [0.011 - 0.014],0.201 [0.155 - 0.247],0.025 [0.022 - 0.028]
Demographic,0.628 [0.603 - 0.653],0.585 [0.581 - 0.589],0.584 [0.539 - 0.635],0.585 [0.581 - 0.589],0.012 [0.010 - 0.013],0.170 [0.123 - 0.220],0.023 [0.020 - 0.026]
Protein+Demographic,0.650 [0.623 - 0.673],0.605 [0.600 - 0.609],0.605 [0.559 - 0.648],0.605 [0.600 - 0.609],0.013 [0.011 - 0.015],0.209 [0.164 - 0.253],0.025 [0.022 - 0.028]
