,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.790 [0.742 - 0.832],0.721 [0.717 - 0.726],0.718 [0.636 - 0.791],0.721 [0.718 - 0.726],0.009 [0.007 - 0.010],0.439 [0.358 - 0.512],0.017 [0.014 - 0.020]
Demographic,0.648 [0.605 - 0.693],0.614 [0.610 - 0.619],0.611 [0.533 - 0.694],0.614 [0.610 - 0.619],0.005 [0.004 - 0.006],0.225 [0.148 - 0.311],0.010 [0.008 - 0.013]
Protein+Demographic,0.818 [0.776 - 0.855],0.723 [0.719 - 0.727],0.725 [0.649 - 0.800],0.723 [0.719 - 0.727],0.009 [0.007 - 0.010],0.448 [0.371 - 0.525],0.017 [0.014 - 0.020]
