,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.552 [0.541 - 0.564],0.536 [0.531 - 0.541],0.536 [0.517 - 0.556],0.536 [0.531 - 0.541],0.075 [0.071 - 0.079],0.072 [0.052 - 0.092],0.132 [0.126 - 0.139]
Demographic,0.541 [0.529 - 0.552],0.527 [0.522 - 0.531],0.527 [0.507 - 0.545],0.527 [0.521 - 0.531],0.073 [0.069 - 0.077],0.053 [0.034 - 0.072],0.128 [0.121 - 0.134]
Protein+Demographic,0.557 [0.545 - 0.568],0.542 [0.538 - 0.547],0.543 [0.523 - 0.563],0.542 [0.537 - 0.547],0.077 [0.073 - 0.081],0.085 [0.065 - 0.106],0.135 [0.129 - 0.142]
