,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.569 [0.547 - 0.592],0.552 [0.548 - 0.556],0.552 [0.512 - 0.593],0.552 [0.548 - 0.556],0.014 [0.013 - 0.016],0.104 [0.063 - 0.144],0.028 [0.025 - 0.030]
Demographic,0.587 [0.565 - 0.609],0.577 [0.573 - 0.581],0.577 [0.537 - 0.616],0.577 [0.573 - 0.581],0.016 [0.014 - 0.017],0.153 [0.114 - 0.193],0.030 [0.027 - 0.034]
Protein+Demographic,0.569 [0.546 - 0.591],0.558 [0.554 - 0.562],0.559 [0.518 - 0.598],0.558 [0.554 - 0.562],0.014 [0.013 - 0.016],0.117 [0.076 - 0.156],0.028 [0.025 - 0.031]
