,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.713 [0.696 - 0.730],0.651 [0.646 - 0.655],0.651 [0.618 - 0.682],0.651 [0.646 - 0.655],0.029 [0.027 - 0.032],0.302 [0.268 - 0.332],0.056 [0.051 - 0.060]
Demographic,0.712 [0.694 - 0.727],0.666 [0.661 - 0.670],0.666 [0.633 - 0.700],0.666 [0.661 - 0.670],0.031 [0.028 - 0.033],0.332 [0.296 - 0.366],0.059 [0.054 - 0.064]
Protein+Demographic,0.749 [0.734 - 0.764],0.682 [0.677 - 0.686],0.683 [0.650 - 0.714],0.682 [0.677 - 0.686],0.033 [0.031 - 0.036],0.364 [0.331 - 0.395],0.063 [0.058 - 0.068]
