,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.571 [0.547 - 0.592],0.540 [0.536 - 0.545],0.542 [0.500 - 0.582],0.540 [0.536 - 0.544],0.013 [0.011 - 0.014],0.082 [0.039 - 0.123],0.025 [0.022 - 0.028]
Demographic,0.413 [0.391 - 0.436],0.437 [0.433 - 0.441],0.437 [0.397 - 0.477],0.437 [0.433 - 0.441],0.008 [0.007 - 0.010],-0.126 [-0.167 - -0.086],0.017 [0.015 - 0.019]
Protein+Demographic,0.578 [0.555 - 0.601],0.552 [0.548 - 0.556],0.554 [0.509 - 0.595],0.552 [0.548 - 0.556],0.013 [0.012 - 0.015],0.106 [0.063 - 0.149],0.026 [0.023 - 0.029]
