,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.865 [0.849 - 0.882],0.790 [0.786 - 0.793],0.790 [0.756 - 0.823],0.790 [0.786 - 0.793],0.054 [0.050 - 0.059],0.580 [0.544 - 0.613],0.102 [0.094 - 0.110]
Demographic,0.772 [0.754 - 0.789],0.711 [0.706 - 0.715],0.711 [0.677 - 0.747],0.711 [0.706 - 0.715],0.036 [0.033 - 0.040],0.422 [0.387 - 0.459],0.069 [0.063 - 0.075]
Protein+Demographic,0.867 [0.850 - 0.883],0.787 [0.783 - 0.790],0.787 [0.753 - 0.819],0.787 [0.783 - 0.790],0.053 [0.049 - 0.058],0.574 [0.539 - 0.605],0.100 [0.092 - 0.108]
