,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.584 [0.541 - 0.625],0.565 [0.560 - 0.569],0.562 [0.492 - 0.634],0.565 [0.561 - 0.569],0.005 [0.004 - 0.006],0.127 [0.058 - 0.199],0.009 [0.007 - 0.011]
Demographic,0.577 [0.538 - 0.617],0.564 [0.560 - 0.568],0.566 [0.500 - 0.635],0.564 [0.560 - 0.568],0.005 [0.004 - 0.006],0.130 [0.065 - 0.199],0.009 [0.008 - 0.011]
Protein+Demographic,0.602 [0.560 - 0.643],0.568 [0.564 - 0.572],0.571 [0.497 - 0.637],0.568 [0.564 - 0.572],0.005 [0.004 - 0.006],0.138 [0.066 - 0.206],0.009 [0.008 - 0.011]
