,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.873 [0.858 - 0.888],0.787 [0.783 - 0.791],0.788 [0.758 - 0.817],0.786 [0.782 - 0.791],0.065 [0.060 - 0.070],0.574 [0.544 - 0.605],0.120 [0.111 - 0.129]
Demographic,0.852 [0.837 - 0.866],0.766 [0.762 - 0.771],0.766 [0.736 - 0.797],0.766 [0.762 - 0.771],0.058 [0.054 - 0.063],0.532 [0.502 - 0.563],0.108 [0.100 - 0.116]
Protein+Demographic,0.886 [0.873 - 0.901],0.810 [0.806 - 0.814],0.810 [0.780 - 0.839],0.810 [0.806 - 0.814],0.074 [0.069 - 0.080],0.619 [0.590 - 0.649],0.136 [0.127 - 0.146]
