,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.634 [0.611 - 0.658],0.585 [0.581 - 0.590],0.584 [0.545 - 0.627],0.585 [0.581 - 0.590],0.015 [0.013 - 0.017],0.170 [0.131 - 0.213],0.029 [0.026 - 0.032]
Demographic,0.635 [0.612 - 0.657],0.598 [0.594 - 0.603],0.599 [0.556 - 0.639],0.598 [0.594 - 0.603],0.016 [0.014 - 0.018],0.197 [0.155 - 0.238],0.031 [0.028 - 0.034]
Protein+Demographic,0.646 [0.623 - 0.669],0.602 [0.598 - 0.606],0.603 [0.562 - 0.643],0.602 [0.598 - 0.606],0.016 [0.014 - 0.018],0.205 [0.164 - 0.246],0.031 [0.028 - 0.035]
