,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.578 [0.531 - 0.625],0.559 [0.555 - 0.564],0.560 [0.481 - 0.639],0.559 [0.555 - 0.564],0.003 [0.003 - 0.004],0.119 [0.040 - 0.199],0.006 [0.005 - 0.008]
Demographic,0.582 [0.527 - 0.635],0.552 [0.548 - 0.556],0.552 [0.465 - 0.642],0.552 [0.548 - 0.556],0.003 [0.002 - 0.004],0.105 [0.018 - 0.195],0.006 [0.005 - 0.008]
Protein+Demographic,0.587 [0.538 - 0.633],0.552 [0.548 - 0.556],0.554 [0.472 - 0.634],0.552 [0.548 - 0.556],0.003 [0.002 - 0.004],0.106 [0.024 - 0.186],0.006 [0.005 - 0.008]
