,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.705 [0.697 - 0.714],0.649 [0.644 - 0.654],0.649 [0.635 - 0.664],0.649 [0.644 - 0.654],0.159 [0.153 - 0.164],0.298 [0.283 - 0.314],0.255 [0.247 - 0.263]
Demographic,0.613 [0.603 - 0.623],0.584 [0.578 - 0.588],0.584 [0.567 - 0.600],0.584 [0.579 - 0.588],0.125 [0.120 - 0.130],0.168 [0.150 - 0.184],0.206 [0.199 - 0.213]
Protein+Demographic,0.707 [0.697 - 0.715],0.650 [0.645 - 0.655],0.650 [0.634 - 0.664],0.650 [0.645 - 0.655],0.159 [0.153 - 0.165],0.300 [0.283 - 0.315],0.256 [0.247 - 0.264]
