,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.849 [0.815 - 0.879],0.778 [0.775 - 0.782],0.764 [0.704 - 0.822],0.778 [0.775 - 0.782],0.013 [0.011 - 0.015],0.542 [0.482 - 0.600],0.025 [0.021 - 0.029]
Demographic,0.702 [0.669 - 0.733],0.642 [0.638 - 0.646],0.644 [0.579 - 0.710],0.642 [0.638 - 0.646],0.007 [0.005 - 0.008],0.286 [0.222 - 0.351],0.013 [0.011 - 0.015]
Protein+Demographic,0.849 [0.817 - 0.879],0.762 [0.758 - 0.766],0.765 [0.701 - 0.820],0.762 [0.758 - 0.766],0.012 [0.010 - 0.014],0.527 [0.462 - 0.582],0.023 [0.019 - 0.027]
