,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.752 [0.697 - 0.806],0.686 [0.682 - 0.690],0.685 [0.595 - 0.764],0.686 [0.682 - 0.690],0.005 [0.004 - 0.006],0.370 [0.282 - 0.450],0.010 [0.008 - 0.012]
Demographic,0.634 [0.582 - 0.681],0.633 [0.628 - 0.637],0.636 [0.545 - 0.723],0.633 [0.628 - 0.637],0.004 [0.003 - 0.005],0.268 [0.179 - 0.356],0.008 [0.006 - 0.009]
Protein+Demographic,0.755 [0.702 - 0.810],0.677 [0.673 - 0.681],0.682 [0.595 - 0.767],0.677 [0.673 - 0.681],0.005 [0.004 - 0.006],0.360 [0.272 - 0.443],0.009 [0.007 - 0.011]
