,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.713 [0.662 - 0.757],0.654 [0.650 - 0.658],0.655 [0.573 - 0.739],0.654 [0.650 - 0.658],0.004 [0.004 - 0.005],0.309 [0.226 - 0.395],0.009 [0.007 - 0.011]
Demographic,0.598 [0.541 - 0.648],0.560 [0.556 - 0.564],0.559 [0.469 - 0.646],0.560 [0.556 - 0.564],0.003 [0.002 - 0.004],0.118 [0.028 - 0.206],0.006 [0.005 - 0.007]
Protein+Demographic,0.720 [0.670 - 0.763],0.658 [0.655 - 0.662],0.657 [0.570 - 0.736],0.658 [0.654 - 0.662],0.005 [0.004 - 0.006],0.315 [0.229 - 0.396],0.009 [0.007 - 0.011]
