,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.651 [0.616 - 0.685],0.632 [0.628 - 0.636],0.624 [0.555 - 0.689],0.632 [0.628 - 0.636],0.007 [0.005 - 0.008],0.256 [0.188 - 0.320],0.013 [0.011 - 0.015]
Demographic,0.655 [0.622 - 0.689],0.620 [0.616 - 0.623],0.619 [0.549 - 0.690],0.620 [0.616 - 0.624],0.006 [0.005 - 0.007],0.238 [0.168 - 0.309],0.012 [0.010 - 0.015]
Protein+Demographic,0.681 [0.648 - 0.713],0.649 [0.645 - 0.653],0.648 [0.578 - 0.710],0.649 [0.645 - 0.653],0.007 [0.006 - 0.008],0.296 [0.228 - 0.357],0.014 [0.012 - 0.016]
