,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.702 [0.684 - 0.721],0.648 [0.643 - 0.652],0.648 [0.615 - 0.681],0.648 [0.644 - 0.652],0.028 [0.026 - 0.031],0.296 [0.261 - 0.330],0.054 [0.050 - 0.059]
Demographic,0.720 [0.702 - 0.737],0.662 [0.657 - 0.666],0.663 [0.628 - 0.696],0.662 [0.657 - 0.666],0.030 [0.028 - 0.033],0.325 [0.290 - 0.358],0.058 [0.053 - 0.062]
Protein+Demographic,0.726 [0.708 - 0.744],0.665 [0.661 - 0.669],0.667 [0.634 - 0.697],0.665 [0.661 - 0.669],0.031 [0.028 - 0.033],0.332 [0.298 - 0.364],0.059 [0.054 - 0.063]
