,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.776 [0.721 - 0.824],0.715 [0.711 - 0.719],0.717 [0.629 - 0.800],0.715 [0.711 - 0.719],0.005 [0.004 - 0.006],0.432 [0.343 - 0.517],0.010 [0.007 - 0.012]
Demographic,0.650 [0.603 - 0.702],0.633 [0.629 - 0.637],0.635 [0.545 - 0.726],0.633 [0.629 - 0.637],0.003 [0.003 - 0.004],0.268 [0.178 - 0.361],0.007 [0.005 - 0.008]
Protein+Demographic,0.771 [0.722 - 0.818],0.694 [0.690 - 0.698],0.707 [0.625 - 0.789],0.694 [0.690 - 0.698],0.005 [0.003 - 0.006],0.401 [0.319 - 0.484],0.009 [0.007 - 0.011]
