,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.517 [0.484 - 0.551],0.497 [0.491 - 0.503],0.497 [0.443 - 0.550],0.497 [0.491 - 0.503],0.012 [0.011 - 0.014],-0.005 [-0.062 - 0.044],0.024 [0.021 - 0.028]
Demographic,0.533 [0.505 - 0.563],0.530 [0.524 - 0.535],0.530 [0.481 - 0.584],0.530 [0.524 - 0.535],0.014 [0.012 - 0.016],0.060 [0.011 - 0.113],0.028 [0.024 - 0.031]
Protein+Demographic,0.518 [0.485 - 0.551],0.510 [0.504 - 0.516],0.511 [0.454 - 0.565],0.510 [0.504 - 0.516],0.013 [0.011 - 0.015],0.020 [-0.036 - 0.074],0.025 [0.022 - 0.029]
