,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.578 [0.531 - 0.622],0.530 [0.526 - 0.535],0.533 [0.455 - 0.610],0.531 [0.526 - 0.535],0.004 [0.003 - 0.005],0.064 [-0.015 - 0.139],0.009 [0.007 - 0.011]
Demographic,0.644 [0.602 - 0.680],0.606 [0.601 - 0.611],0.606 [0.530 - 0.684],0.606 [0.601 - 0.611],0.006 [0.005 - 0.007],0.212 [0.134 - 0.291],0.012 [0.010 - 0.014]
Protein+Demographic,0.615 [0.568 - 0.658],0.581 [0.576 - 0.585],0.583 [0.500 - 0.659],0.581 [0.576 - 0.585],0.005 [0.004 - 0.007],0.164 [0.081 - 0.240],0.011 [0.009 - 0.013]
