,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.735 [0.724 - 0.744],0.668 [0.662 - 0.675],0.668 [0.650 - 0.686],0.668 [0.661 - 0.675],0.215 [0.207 - 0.224],0.337 [0.317 - 0.355],0.326 [0.314 - 0.337]
Demographic,0.684 [0.673 - 0.694],0.633 [0.627 - 0.639],0.634 [0.615 - 0.652],0.633 [0.626 - 0.639],0.190 [0.182 - 0.198],0.267 [0.245 - 0.287],0.293 [0.281 - 0.303]
Protein+Demographic,0.741 [0.731 - 0.751],0.673 [0.667 - 0.679],0.673 [0.655 - 0.690],0.673 [0.666 - 0.680],0.219 [0.210 - 0.227],0.346 [0.326 - 0.364],0.330 [0.318 - 0.341]
