,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.527 [0.483 - 0.567],0.533 [0.529 - 0.537],0.535 [0.460 - 0.604],0.533 [0.529 - 0.537],0.004 [0.003 - 0.005],0.069 [-0.007 - 0.137],0.008 [0.006 - 0.009]
Demographic,0.561 [0.521 - 0.603],0.539 [0.535 - 0.543],0.538 [0.464 - 0.612],0.539 [0.536 - 0.543],0.004 [0.003 - 0.005],0.077 [0.001 - 0.151],0.008 [0.006 - 0.010]
Protein+Demographic,0.554 [0.510 - 0.593],0.550 [0.546 - 0.555],0.546 [0.473 - 0.618],0.550 [0.546 - 0.555],0.004 [0.003 - 0.005],0.096 [0.025 - 0.168],0.008 [0.007 - 0.010]
