,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.779 [0.765 - 0.794],0.712 [0.707 - 0.716],0.712 [0.686 - 0.739],0.712 [0.707 - 0.716],0.057 [0.052 - 0.061],0.423 [0.396 - 0.451],0.105 [0.098 - 0.112]
Demographic,0.726 [0.712 - 0.742],0.667 [0.663 - 0.672],0.667 [0.638 - 0.697],0.667 [0.663 - 0.672],0.047 [0.043 - 0.050],0.334 [0.305 - 0.364],0.087 [0.081 - 0.093]
Protein+Demographic,0.783 [0.769 - 0.797],0.712 [0.707 - 0.716],0.713 [0.685 - 0.741],0.712 [0.707 - 0.716],0.057 [0.053 - 0.061],0.425 [0.397 - 0.452],0.105 [0.098 - 0.112]
