,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.647 [0.587 - 0.704],0.608 [0.603 - 0.613],0.608 [0.515 - 0.704],0.608 [0.603 - 0.613],0.005 [0.004 - 0.006],0.217 [0.124 - 0.314],0.009 [0.007 - 0.012]
Demographic,0.687 [0.640 - 0.734],0.637 [0.632 - 0.642],0.636 [0.546 - 0.730],0.637 [0.632 - 0.642],0.005 [0.004 - 0.006],0.273 [0.184 - 0.368],0.010 [0.008 - 0.013]
Protein+Demographic,0.650 [0.594 - 0.706],0.609 [0.604 - 0.614],0.607 [0.519 - 0.701],0.609 [0.604 - 0.614],0.005 [0.004 - 0.006],0.216 [0.126 - 0.313],0.009 [0.007 - 0.012]
