,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.874 [0.816 - 0.922],0.782 [0.778 - 0.786],0.812 [0.730 - 0.885],0.782 [0.778 - 0.786],0.009 [0.008 - 0.011],0.595 [0.511 - 0.667],0.018 [0.015 - 0.022]
Demographic,0.620 [0.565 - 0.673],0.575 [0.571 - 0.580],0.576 [0.477 - 0.670],0.575 [0.571 - 0.580],0.003 [0.003 - 0.004],0.152 [0.051 - 0.247],0.007 [0.005 - 0.009]
Protein+Demographic,0.873 [0.815 - 0.921],0.825 [0.821 - 0.828],0.822 [0.744 - 0.894],0.825 [0.821 - 0.828],0.012 [0.009 - 0.014],0.647 [0.570 - 0.720],0.023 [0.019 - 0.028]
