,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.678 [0.632 - 0.719],0.626 [0.622 - 0.630],0.628 [0.542 - 0.709],0.626 [0.622 - 0.630],0.004 [0.003 - 0.005],0.254 [0.169 - 0.334],0.008 [0.007 - 0.010]
Demographic,0.622 [0.580 - 0.664],0.590 [0.586 - 0.594],0.589 [0.504 - 0.669],0.590 [0.586 - 0.594],0.004 [0.003 - 0.004],0.179 [0.094 - 0.260],0.007 [0.006 - 0.009]
Protein+Demographic,0.698 [0.653 - 0.737],0.641 [0.637 - 0.645],0.643 [0.558 - 0.721],0.641 [0.637 - 0.645],0.004 [0.003 - 0.005],0.285 [0.199 - 0.362],0.009 [0.007 - 0.010]
