,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.766 [0.721 - 0.810],0.661 [0.657 - 0.665],0.669 [0.592 - 0.752],0.661 [0.657 - 0.665],0.005 [0.004 - 0.006],0.331 [0.252 - 0.413],0.010 [0.008 - 0.012]
Demographic,0.660 [0.614 - 0.704],0.608 [0.603 - 0.612],0.611 [0.523 - 0.692],0.608 [0.603 - 0.612],0.004 [0.003 - 0.005],0.218 [0.131 - 0.300],0.008 [0.006 - 0.010]
Protein+Demographic,0.768 [0.724 - 0.810],0.688 [0.684 - 0.692],0.686 [0.609 - 0.765],0.688 [0.684 - 0.692],0.006 [0.004 - 0.007],0.374 [0.296 - 0.453],0.011 [0.009 - 0.013]
