,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.618 [0.596 - 0.637],0.580 [0.576 - 0.584],0.580 [0.544 - 0.615],0.580 [0.576 - 0.584],0.019 [0.017 - 0.021],0.161 [0.122 - 0.196],0.036 [0.033 - 0.040]
Demographic,0.610 [0.589 - 0.630],0.587 [0.582 - 0.591],0.587 [0.549 - 0.621],0.587 [0.582 - 0.591],0.019 [0.018 - 0.021],0.174 [0.136 - 0.207],0.037 [0.034 - 0.041]
Protein+Demographic,0.624 [0.603 - 0.643],0.584 [0.580 - 0.589],0.584 [0.547 - 0.618],0.585 [0.580 - 0.589],0.019 [0.017 - 0.021],0.168 [0.132 - 0.202],0.037 [0.033 - 0.041]
