,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.692 [0.673 - 0.709],0.646 [0.642 - 0.650],0.647 [0.614 - 0.677],0.646 [0.642 - 0.650],0.030 [0.027 - 0.032],0.292 [0.260 - 0.323],0.057 [0.052 - 0.061]
Demographic,0.670 [0.652 - 0.687],0.630 [0.626 - 0.635],0.631 [0.600 - 0.662],0.630 [0.626 - 0.635],0.028 [0.026 - 0.030],0.262 [0.230 - 0.294],0.053 [0.049 - 0.057]
Protein+Demographic,0.708 [0.689 - 0.724],0.654 [0.650 - 0.658],0.656 [0.621 - 0.684],0.654 [0.650 - 0.658],0.031 [0.028 - 0.033],0.309 [0.274 - 0.338],0.059 [0.054 - 0.063]
