,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.554 [0.537 - 0.570],0.538 [0.534 - 0.542],0.539 [0.510 - 0.566],0.538 [0.534 - 0.542],0.025 [0.023 - 0.027],0.076 [0.048 - 0.104],0.049 [0.045 - 0.052]
Demographic,0.553 [0.536 - 0.571],0.540 [0.536 - 0.544],0.540 [0.512 - 0.567],0.540 [0.536 - 0.544],0.026 [0.024 - 0.028],0.080 [0.051 - 0.108],0.049 [0.045 - 0.053]
Protein+Demographic,0.555 [0.538 - 0.572],0.545 [0.541 - 0.549],0.546 [0.516 - 0.572],0.545 [0.541 - 0.549],0.026 [0.024 - 0.028],0.091 [0.061 - 0.118],0.050 [0.046 - 0.054]
