,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.741 [0.705 - 0.776],0.658 [0.652 - 0.665],0.661 [0.598 - 0.725],0.658 [0.651 - 0.665],0.023 [0.019 - 0.027],0.319 [0.256 - 0.383],0.044 [0.038 - 0.051]
Demographic,0.644 [0.611 - 0.673],0.591 [0.584 - 0.597],0.592 [0.527 - 0.649],0.591 [0.584 - 0.597],0.017 [0.014 - 0.020],0.183 [0.119 - 0.240],0.033 [0.028 - 0.039]
Protein+Demographic,0.757 [0.722 - 0.789],0.687 [0.681 - 0.693],0.687 [0.625 - 0.744],0.687 [0.681 - 0.694],0.026 [0.022 - 0.030],0.374 [0.312 - 0.431],0.050 [0.043 - 0.057]
