,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.636 [0.613 - 0.662],0.591 [0.587 - 0.595],0.592 [0.550 - 0.634],0.591 [0.587 - 0.595],0.014 [0.012 - 0.015],0.183 [0.142 - 0.225],0.027 [0.024 - 0.030]
Demographic,0.619 [0.598 - 0.643],0.590 [0.586 - 0.594],0.592 [0.548 - 0.634],0.590 [0.586 - 0.594],0.014 [0.012 - 0.015],0.182 [0.138 - 0.225],0.026 [0.023 - 0.030]
Protein+Demographic,0.649 [0.625 - 0.673],0.602 [0.598 - 0.606],0.604 [0.565 - 0.646],0.602 [0.598 - 0.606],0.014 [0.013 - 0.016],0.207 [0.166 - 0.250],0.028 [0.025 - 0.031]
