,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.680 [0.670 - 0.691],0.633 [0.628 - 0.637],0.633 [0.613 - 0.652],0.633 [0.628 - 0.637],0.083 [0.079 - 0.088],0.265 [0.245 - 0.285],0.147 [0.140 - 0.154]
Demographic,0.706 [0.696 - 0.717],0.646 [0.642 - 0.650],0.646 [0.626 - 0.666],0.646 [0.642 - 0.651],0.088 [0.083 - 0.092],0.292 [0.273 - 0.312],0.155 [0.147 - 0.161]
Protein+Demographic,0.710 [0.701 - 0.721],0.652 [0.648 - 0.656],0.652 [0.633 - 0.672],0.652 [0.648 - 0.656],0.090 [0.085 - 0.094],0.304 [0.285 - 0.324],0.158 [0.150 - 0.165]
