,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.513 [0.464 - 0.560],0.509 [0.505 - 0.513],0.505 [0.415 - 0.594],0.509 [0.505 - 0.513],0.002 [0.002 - 0.003],0.015 [-0.077 - 0.102],0.004 [0.003 - 0.006]
Demographic,0.554 [0.511 - 0.598],0.536 [0.532 - 0.541],0.529 [0.439 - 0.624],0.536 [0.532 - 0.540],0.002 [0.002 - 0.003],0.066 [-0.026 - 0.160],0.005 [0.004 - 0.006]
Protein+Demographic,0.537 [0.488 - 0.584],0.509 [0.505 - 0.514],0.516 [0.410 - 0.612],0.509 [0.505 - 0.513],0.002 [0.002 - 0.003],0.024 [-0.079 - 0.122],0.004 [0.003 - 0.006]
