,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.652 [0.636 - 0.667],0.609 [0.605 - 0.614],0.609 [0.584 - 0.635],0.609 [0.605 - 0.614],0.042 [0.039 - 0.045],0.218 [0.192 - 0.246],0.079 [0.074 - 0.084]
Demographic,0.635 [0.620 - 0.651],0.596 [0.592 - 0.600],0.596 [0.570 - 0.626],0.596 [0.591 - 0.600],0.040 [0.037 - 0.043],0.192 [0.166 - 0.222],0.075 [0.070 - 0.080]
Protein+Demographic,0.656 [0.641 - 0.672],0.616 [0.611 - 0.620],0.616 [0.591 - 0.642],0.616 [0.611 - 0.620],0.043 [0.040 - 0.046],0.231 [0.206 - 0.258],0.081 [0.076 - 0.086]
