,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.743 [0.732 - 0.755],0.680 [0.676 - 0.684],0.680 [0.660 - 0.701],0.680 [0.675 - 0.684],0.077 [0.074 - 0.082],0.360 [0.339 - 0.381],0.139 [0.133 - 0.146]
Demographic,0.687 [0.676 - 0.698],0.638 [0.634 - 0.643],0.638 [0.617 - 0.658],0.638 [0.634 - 0.643],0.065 [0.062 - 0.069],0.276 [0.254 - 0.297],0.118 [0.112 - 0.124]
Protein+Demographic,0.745 [0.734 - 0.756],0.681 [0.677 - 0.685],0.681 [0.661 - 0.702],0.681 [0.677 - 0.685],0.078 [0.074 - 0.082],0.362 [0.343 - 0.383],0.140 [0.133 - 0.146]
