,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.667 [0.660 - 0.673],0.623 [0.618 - 0.627],0.623 [0.613 - 0.634],0.623 [0.618 - 0.628],0.232 [0.227 - 0.238],0.246 [0.234 - 0.257],0.338 [0.332 - 0.345]
Demographic,0.636 [0.629 - 0.642],0.599 [0.595 - 0.603],0.599 [0.588 - 0.610],0.599 [0.594 - 0.604],0.215 [0.209 - 0.220],0.198 [0.186 - 0.209],0.316 [0.309 - 0.323]
Protein+Demographic,0.672 [0.665 - 0.677],0.624 [0.620 - 0.629],0.624 [0.614 - 0.634],0.624 [0.620 - 0.629],0.233 [0.228 - 0.239],0.249 [0.237 - 0.260],0.340 [0.333 - 0.347]
