,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.773 [0.729 - 0.817],0.707 [0.703 - 0.711],0.705 [0.632 - 0.777],0.707 [0.703 - 0.711],0.006 [0.005 - 0.008],0.412 [0.340 - 0.483],0.013 [0.010 - 0.015]
Demographic,0.543 [0.493 - 0.594],0.528 [0.524 - 0.532],0.529 [0.448 - 0.613],0.528 [0.524 - 0.532],0.003 [0.002 - 0.004],0.056 [-0.026 - 0.139],0.006 [0.005 - 0.007]
Protein+Demographic,0.772 [0.728 - 0.816],0.697 [0.692 - 0.700],0.697 [0.627 - 0.776],0.696 [0.692 - 0.700],0.006 [0.005 - 0.007],0.394 [0.323 - 0.472],0.012 [0.010 - 0.015]
