,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.823 [0.809 - 0.837],0.744 [0.740 - 0.748],0.745 [0.715 - 0.774],0.744 [0.740 - 0.748],0.048 [0.044 - 0.051],0.489 [0.459 - 0.519],0.090 [0.083 - 0.096]
Demographic,0.759 [0.745 - 0.775],0.695 [0.691 - 0.699],0.694 [0.663 - 0.724],0.695 [0.691 - 0.699],0.038 [0.035 - 0.041],0.389 [0.358 - 0.419],0.071 [0.066 - 0.077]
Protein+Demographic,0.826 [0.812 - 0.839],0.750 [0.746 - 0.753],0.750 [0.722 - 0.778],0.750 [0.746 - 0.754],0.049 [0.045 - 0.053],0.500 [0.470 - 0.529],0.092 [0.086 - 0.098]
