,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.719 [0.686 - 0.752],0.657 [0.653 - 0.662],0.659 [0.596 - 0.720],0.657 [0.653 - 0.662],0.009 [0.008 - 0.011],0.317 [0.253 - 0.375],0.018 [0.015 - 0.021]
Demographic,0.671 [0.640 - 0.707],0.620 [0.616 - 0.624],0.619 [0.557 - 0.682],0.620 [0.616 - 0.624],0.008 [0.007 - 0.009],0.239 [0.177 - 0.302],0.016 [0.013 - 0.018]
Protein+Demographic,0.721 [0.689 - 0.753],0.654 [0.650 - 0.658],0.655 [0.598 - 0.712],0.654 [0.650 - 0.658],0.009 [0.008 - 0.011],0.309 [0.251 - 0.366],0.018 [0.015 - 0.021]
