,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.683 [0.677 - 0.688],0.632 [0.627 - 0.636],0.632 [0.623 - 0.641],0.632 [0.627 - 0.637],0.351 [0.345 - 0.358],0.264 [0.254 - 0.274],0.452 [0.445 - 0.458]
Demographic,0.661 [0.656 - 0.667],0.618 [0.614 - 0.623],0.618 [0.609 - 0.628],0.618 [0.613 - 0.623],0.338 [0.332 - 0.345],0.236 [0.226 - 0.247],0.437 [0.431 - 0.444]
Protein+Demographic,0.688 [0.683 - 0.694],0.638 [0.633 - 0.642],0.638 [0.629 - 0.646],0.638 [0.633 - 0.643],0.357 [0.351 - 0.364],0.275 [0.265 - 0.285],0.458 [0.451 - 0.464]
