,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.729 [0.712 - 0.746],0.665 [0.661 - 0.669],0.665 [0.635 - 0.694],0.665 [0.661 - 0.669],0.037 [0.034 - 0.040],0.330 [0.299 - 0.359],0.069 [0.065 - 0.075]
Demographic,0.676 [0.661 - 0.692],0.622 [0.618 - 0.626],0.622 [0.592 - 0.652],0.622 [0.618 - 0.626],0.031 [0.028 - 0.033],0.244 [0.213 - 0.274],0.058 [0.054 - 0.063]
Protein+Demographic,0.733 [0.717 - 0.749],0.662 [0.658 - 0.666],0.663 [0.633 - 0.693],0.662 [0.658 - 0.666],0.036 [0.034 - 0.039],0.326 [0.295 - 0.355],0.069 [0.064 - 0.074]
