,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.895 [0.882 - 0.907],0.821 [0.817 - 0.825],0.821 [0.793 - 0.850],0.821 [0.817 - 0.825],0.061 [0.056 - 0.066],0.642 [0.614 - 0.672],0.114 [0.106 - 0.123]
Demographic,0.841 [0.827 - 0.855],0.768 [0.763 - 0.771],0.769 [0.735 - 0.800],0.767 [0.763 - 0.771],0.045 [0.041 - 0.049],0.536 [0.503 - 0.567],0.085 [0.078 - 0.092]
Protein+Demographic,0.900 [0.887 - 0.912],0.830 [0.826 - 0.833],0.830 [0.799 - 0.859],0.830 [0.826 - 0.833],0.065 [0.059 - 0.070],0.659 [0.629 - 0.688],0.120 [0.111 - 0.130]
