,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.645 [0.631 - 0.659],0.598 [0.594 - 0.603],0.599 [0.572 - 0.626],0.598 [0.594 - 0.603],0.040 [0.038 - 0.043],0.197 [0.170 - 0.224],0.076 [0.071 - 0.081]
Demographic,0.681 [0.669 - 0.694],0.626 [0.622 - 0.630],0.627 [0.602 - 0.651],0.626 [0.622 - 0.630],0.045 [0.042 - 0.048],0.253 [0.228 - 0.278],0.084 [0.079 - 0.089]
Protein+Demographic,0.677 [0.664 - 0.690],0.627 [0.623 - 0.632],0.628 [0.603 - 0.655],0.627 [0.623 - 0.632],0.045 [0.043 - 0.048],0.255 [0.230 - 0.282],0.085 [0.080 - 0.090]
