,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.849 [0.833 - 0.863],0.769 [0.766 - 0.773],0.770 [0.741 - 0.798],0.769 [0.765 - 0.773],0.050 [0.046 - 0.053],0.538 [0.509 - 0.567],0.094 [0.087 - 0.100]
Demographic,0.716 [0.697 - 0.734],0.658 [0.654 - 0.662],0.657 [0.623 - 0.691],0.658 [0.654 - 0.662],0.029 [0.027 - 0.032],0.315 [0.280 - 0.349],0.056 [0.052 - 0.061]
Protein+Demographic,0.849 [0.834 - 0.863],0.768 [0.765 - 0.772],0.768 [0.738 - 0.797],0.768 [0.765 - 0.772],0.050 [0.046 - 0.053],0.537 [0.507 - 0.565],0.094 [0.086 - 0.100]
