,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.680 [0.660 - 0.699],0.623 [0.619 - 0.627],0.622 [0.587 - 0.657],0.623 [0.619 - 0.627],0.022 [0.020 - 0.024],0.246 [0.211 - 0.281],0.043 [0.039 - 0.047]
Demographic,0.584 [0.562 - 0.605],0.563 [0.558 - 0.567],0.564 [0.525 - 0.598],0.563 [0.558 - 0.567],0.017 [0.016 - 0.019],0.127 [0.087 - 0.162],0.034 [0.030 - 0.037]
Protein+Demographic,0.682 [0.662 - 0.703],0.629 [0.625 - 0.633],0.628 [0.591 - 0.666],0.629 [0.625 - 0.633],0.023 [0.021 - 0.025],0.257 [0.220 - 0.296],0.044 [0.040 - 0.048]
