,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.642 [0.610 - 0.673],0.608 [0.603 - 0.612],0.607 [0.555 - 0.656],0.608 [0.604 - 0.613],0.012 [0.011 - 0.014],0.215 [0.164 - 0.265],0.024 [0.021 - 0.027]
Demographic,0.577 [0.545 - 0.607],0.565 [0.560 - 0.570],0.565 [0.509 - 0.614],0.565 [0.560 - 0.570],0.010 [0.009 - 0.012],0.130 [0.074 - 0.179],0.020 [0.017 - 0.023]
Protein+Demographic,0.644 [0.611 - 0.675],0.609 [0.605 - 0.613],0.605 [0.553 - 0.655],0.609 [0.605 - 0.613],0.012 [0.011 - 0.014],0.214 [0.162 - 0.264],0.024 [0.021 - 0.027]
