,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.804 [0.796 - 0.813],0.731 [0.727 - 0.735],0.732 [0.716 - 0.747],0.731 [0.727 - 0.735],0.180 [0.174 - 0.187],0.463 [0.446 - 0.479],0.289 [0.280 - 0.298]
Demographic,0.749 [0.740 - 0.757],0.686 [0.681 - 0.690],0.686 [0.670 - 0.701],0.686 [0.681 - 0.690],0.150 [0.144 - 0.155],0.371 [0.354 - 0.387],0.246 [0.237 - 0.254]
Protein+Demographic,0.810 [0.802 - 0.818],0.734 [0.730 - 0.738],0.734 [0.719 - 0.749],0.734 [0.729 - 0.738],0.182 [0.175 - 0.188],0.468 [0.452 - 0.483],0.292 [0.283 - 0.300]
