,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.594 [0.579 - 0.611],0.562 [0.558 - 0.566],0.561 [0.536 - 0.589],0.562 [0.558 - 0.566],0.031 [0.028 - 0.033],0.124 [0.098 - 0.151],0.058 [0.054 - 0.062]
Demographic,0.611 [0.596 - 0.626],0.577 [0.573 - 0.581],0.577 [0.549 - 0.603],0.577 [0.573 - 0.581],0.032 [0.030 - 0.035],0.154 [0.126 - 0.180],0.061 [0.057 - 0.066]
Protein+Demographic,0.607 [0.592 - 0.624],0.574 [0.570 - 0.579],0.574 [0.547 - 0.601],0.574 [0.570 - 0.579],0.032 [0.030 - 0.034],0.148 [0.121 - 0.176],0.061 [0.056 - 0.065]
