,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.894 [0.881 - 0.906],0.802 [0.799 - 0.806],0.801 [0.771 - 0.836],0.803 [0.799 - 0.806],0.042 [0.038 - 0.046],0.604 [0.572 - 0.639],0.079 [0.072 - 0.086]
Demographic,0.823 [0.807 - 0.838],0.751 [0.747 - 0.755],0.750 [0.717 - 0.785],0.751 [0.747 - 0.755],0.031 [0.028 - 0.034],0.501 [0.468 - 0.536],0.060 [0.054 - 0.066]
Protein+Demographic,0.906 [0.894 - 0.917],0.822 [0.819 - 0.826],0.823 [0.791 - 0.853],0.822 [0.819 - 0.826],0.047 [0.043 - 0.051],0.645 [0.613 - 0.676],0.089 [0.081 - 0.097]
