,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.811 [0.784 - 0.837],0.740 [0.736 - 0.744],0.738 [0.679 - 0.789],0.740 [0.736 - 0.744],0.014 [0.012 - 0.016],0.477 [0.419 - 0.530],0.027 [0.023 - 0.031]
Demographic,0.810 [0.785 - 0.832],0.729 [0.726 - 0.733],0.732 [0.675 - 0.784],0.729 [0.726 - 0.733],0.013 [0.011 - 0.015],0.461 [0.405 - 0.515],0.026 [0.022 - 0.029]
Protein+Demographic,0.838 [0.815 - 0.861],0.753 [0.750 - 0.757],0.755 [0.698 - 0.805],0.753 [0.750 - 0.757],0.015 [0.013 - 0.017],0.508 [0.451 - 0.558],0.029 [0.025 - 0.033]
