,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.716 [0.659 - 0.764],0.687 [0.683 - 0.691],0.682 [0.581 - 0.765],0.687 [0.683 - 0.691],0.004 [0.003 - 0.005],0.368 [0.268 - 0.453],0.008 [0.006 - 0.010]
Demographic,0.605 [0.551 - 0.652],0.564 [0.560 - 0.569],0.566 [0.466 - 0.657],0.564 [0.560 - 0.569],0.003 [0.002 - 0.003],0.130 [0.030 - 0.219],0.005 [0.004 - 0.006]
Protein+Demographic,0.721 [0.664 - 0.772],0.676 [0.672 - 0.681],0.681 [0.589 - 0.768],0.676 [0.673 - 0.681],0.004 [0.003 - 0.005],0.357 [0.266 - 0.445],0.008 [0.006 - 0.010]
