,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.504 [0.447 - 0.555],0.507 [0.503 - 0.511],0.512 [0.420 - 0.598],0.507 [0.503 - 0.511],0.002 [0.002 - 0.003],0.019 [-0.072 - 0.107],0.005 [0.004 - 0.006]
Demographic,0.507 [0.452 - 0.565],0.483 [0.478 - 0.487],0.478 [0.393 - 0.575],0.483 [0.479 - 0.487],0.002 [0.002 - 0.003],-0.038 [-0.122 - 0.058],0.004 [0.003 - 0.006]
Protein+Demographic,0.502 [0.451 - 0.554],0.497 [0.493 - 0.502],0.500 [0.410 - 0.587],0.497 [0.493 - 0.502],0.002 [0.002 - 0.003],-0.004 [-0.091 - 0.084],0.005 [0.004 - 0.006]
